Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,239,NA,NA,NA,NA,NA,Sorghumbicolor,NA,NA,NA,216.7529669,1.91,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.763606672,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
1,9:14:40,1398,7.72,7.72,0.0559,154,0.534,0.964,6,0.5,2.25,12.66,15.58,11.61,400.22,384.35,7.09,8.15,48.1,55.29,299.9,1199,474,99.7,17.8,-0.264,0.7,111114,-9999,-9999
2,9:16:26,1504,6.5,6.5,0.0559,93.7,0.547,0.987,6,0.5,2.25,12.41,15.83,11.31,299.86,286.55,7.127,8.213,49.12,56.61,299.9,1200,476,99.7,16.6,-0.219,0.3,111114,-9999,-9999
3,9:18:54,1652,4.91,4.91,0.0602,54.6,0.597,1,6,0.5,2.25,12.5,16.08,11.38,199.98,189.94,7.168,8.351,49.11,57.22,299.9,1200,464,99.71,15,-0.166,0.3,111114,-9999,-9999
4,9:22:24,1862,2.82,2.82,0.0715,28.8,0.707,1,6,0.5,2.25,12.62,16.3,11.47,100.36,94.6,7.189,8.592,48.88,58.42,299.9,1199,462,99.71,13.6,-0.108,0.3,111114,-9999,-9999
5,9:25:54,2072,1.59,1.59,0.0813,14.4,0.795,0.996,6,0.5,2.25,12.71,16.41,11.55,50.49,47.23,7.225,8.801,48.84,59.49,299.9,1200,462,99.71,12.5,-0.0851,0.3,111114,-9999,-9999
6,9:29:21,2279,-0.16,-0.16,0.0933,0.307,0.892,0.979,6,0.5,2.25,12.81,16.47,11.64,-2.87,-2.55,7.261,9.031,48.79,60.68,299.8,1200,470,99.72,11.3,-0.0516,0.3,111104,-9999,-9999
7,9:32:51,2489,2.63,2.63,0.101,345,0.967,0.985,6,0.5,2.25,12.89,16.53,11.74,400.16,394.14,7.134,9.051,47.65,60.45,299.7,1200,480,99.7,18.1,-0.279,0.3,111104,-9999,-9999
8,9:36:21,2699,4.77,4.77,0.0981,304,0.957,1,6,0.5,2.25,13,16.63,11.86,400.18,389.88,7.12,9.017,47.21,59.79,299.9,1200,495,99.7,18.3,-0.279,0.7,111104,-9999,-9999
9,9:39:17,2874,6.62,6.62,0.0779,437,0.801,1.05,6,0.5,2.25,13.05,16.71,11.9,599.65,585.48,7.078,8.667,46.8,57.31,299.9,1200,473,99.7,19.9,-0.335,0.7,111114,-9999,-9999
10,9:41:13,2991,7.43,7.43,0.063,579,0.669,1.07,6,0.5,2.25,13.07,16.7,11.9,799.87,783.95,7.055,8.382,46.58,55.34,299.9,1200,495,99.7,21.4,-0.382,0.7,111114,-9999,-9999
