Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 15c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,255,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,122.2605835,1.65,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.45785394,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
12,10:24:50,4513.5,4.41,4.41,0.0561,258,0.388,0.698,6,0.5,2.25,14.54,13.99,14.74,398.82,389.69,8.323,9.093,49.92,54.54,299.8,1200,398,99.63,19.7,-0.354,0.7,111114,-9999,-9999
13,10:28:19,4722.5,3.49,3.49,0.0569,190,0.39,0.693,6,0.5,2.25,14.39,13.95,14.51,299.71,292.51,8.319,9.094,50.36,55.05,299.8,1200,416,99.63,18.5,-0.304,0.7,111114,-9999,-9999
14,10:31:49,4932.5,2.35,2.35,0.0591,128,0.405,0.691,6,0.5,2.25,14.38,13.96,14.49,199.76,194.9,8.324,9.127,50.43,55.29,299.8,1200,378,99.63,17.1,-0.26,0.3,111114,-9999,-9999
15,10:35:18,5141.5,0.909,0.909,0.0666,73.8,0.451,0.686,6,0.5,2.25,14.65,14,14.93,99.06,97.15,8.322,9.215,49.54,54.86,299.8,1200,377,99.63,14.9,-0.206,0.3,111114,-9999,-9999
16,10:38:47,5350.5,0.23,0.23,0.0696,45.7,0.464,0.677,6,0.5,2.25,14.27,13.91,14.24,52.14,51.63,8.297,9.218,50.62,56.24,299.9,1200,397,99.63,14.1,-0.188,0.3,111114,-9999,-9999
17,10:41:14,5497.5,6.17,6.17,0.0719,243,0.489,0.69,6,0.5,2.25,14.53,13.97,14.71,400.69,387.96,8.18,9.148,49.1,54.91,299.9,1200,376,99.63,20,-0.37,0.3,111114,-9999,-9999
18,10:42:26,5569.5,6.34,6.34,0.0744,243,0.502,0.687,6,0.5,2.25,14.38,13.95,14.48,399.82,386.76,8.162,9.158,49.45,55.48,299.9,1200,375,99.63,19.7,-0.352,0.7,111114,-9999,-9999
19,10:44:38,5701.5,9.24,9.24,0.074,370,0.505,0.694,6,0.5,2.25,14.53,13.97,14.7,599.7,580.62,8.105,9.107,48.64,54.66,299.8,1200,379,99.63,21.8,-0.434,0.7,111114,-9999,-9999
20,10:46:35,5818.5,10.8,10.8,0.0682,511,0.477,0.708,6,0.5,2.25,14.54,14,14.7,800.37,778.05,8.052,8.997,48.29,53.95,299.8,1200,403,99.63,23.8,-0.502,0.7,111114,-9999,-9999
21,10:48:27,5930.5,11.6,11.6,0.0612,656,0.434,0.717,6,0.5,2.25,14.53,13.98,14.73,1001.02,976.87,8.021,8.882,48.12,53.29,299.8,1200,414,99.63,25.2,-0.547,0.7,111114,-9999,-9999
22,10:50:41,6064.5,12.2,12.2,0.0545,797,0.394,0.729,6,0.5,2.25,14.54,13.97,14.7,1200.98,1175.57,7.976,8.758,47.82,52.51,299.8,1200,379,99.62,25.4,-0.592,0.7,111114,-9999,-9999
