Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,331,NA,NA,NA,NA,NA,Acerrubrum,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,NA,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
27,12:37:34,9070.5,-0.0332,-0.0332,0.00975,395,0.154,1.56,6,0.5,2.25,21.15,22.94,20.99,399.68,399.62,12.184,12.489,48.43,49.65,299.8,1201,370,100.1,21.6,-0.34,0.7,111114,-9999,-9999
28,12:41:01,9277.5,-0.207,-0.207,0.00787,334,0.122,1.53,6,0.5,2.25,20.64,22.74,20.15,299.58,299.92,12.229,12.47,50.14,51.13,299.9,1201,371,100.1,20.1,-0.287,0.3,111114,-9999,-9999
29,12:44:26,9482.5,-0.209,-0.209,0.00987,229,0.157,1.56,6,0.5,2.25,21.26,23,21.18,199.69,200.05,12.23,12.54,48.26,49.49,299.8,1200,380,100.1,18.2,-0.244,0.3,111114,-9999,-9999
30,12:47:52,9688.5,-0.515,-0.515,0.00892,190,0.142,1.57,6,0.5,2.25,21.06,23.02,20.71,99.89,100.89,12.268,12.549,49.01,50.13,300,1200,411,100.1,16.4,-0.172,0.3,111114,-9999,-9999
31,12:51:19,9895.5,-0.422,-0.422,0.00943,121,0.149,1.56,6,0.5,2.25,21.29,23,21.12,50.89,51.72,12.285,12.58,48.39,49.55,299.8,1201,447,100.1,15.3,-0.139,0.3,111114,-9999,-9999
32,12:54:45,10100.5,-0.0648,-0.0648,0.00973,401,0.157,1.58,6,0.5,2.25,21.32,23.07,21.16,400.25,400.25,12.146,12.456,47.76,48.97,299.8,1201,369,100.1,21.9,-0.323,0.3,111114,-9999,-9999
33,12:58:10,10306.5,-0.105,-0.105,0.00926,408,0.148,1.57,6,0.5,2.25,21.17,22.96,20.97,400.43,400.52,12.121,12.413,48.11,49.26,299.8,1201,370,100.1,22,-0.342,0.7,111114,-9999,-9999
34,13:01:36,10512.5,0.122,0.122,0.00914,562,0.146,1.57,6,0.5,2.25,21.05,22.95,20.7,599.17,598.75,12.063,12.352,48.23,49.38,300,1200,371,100.1,24.4,-0.405,0.3,111114,-9999,-9999
35,13:05:03,10719.5,0.422,0.422,0.00931,707,0.151,1.59,6,0.5,2.25,21.4,23.03,20.92,800.54,799.46,12.012,12.31,47,48.17,299.7,1199,392,100.1,26.7,-0.479,0.3,111114,-9999,-9999
36,13:08:29,10924.5,0.531,0.531,0.0109,896,0.177,1.6,6,0.5,2.25,21.26,23.08,20.8,1000.64,999.22,11.95,12.299,47.16,48.53,300,1200,432,100.1,29,-0.522,0.3,111114,-9999,-9999
37,13:11:54,11130.5,0.228,0.228,0.00827,1.12E+03,0.136,1.62,6,0.5,2.25,19.8,23.12,18.71,1199.86,1199.07,11.909,12.179,51.43,52.59,299.7,1199,423,100.1,31,-0.565,0.3,111114,-9999,-9999
38,13:15:21,11337.5,1.03,1.03,0.01,1.29E+03,0.174,1.7,6,0.5,2.25,20.92,23.6,19.89,1499.3,1496.72,11.838,12.182,47.71,49.1,299.8,1200,372,100.1,30.2,-0.626,0.7,111114,-9999,-9999
39,13:18:47,11542.5,0.799,0.799,0.00828,1.79E+03,0.138,1.65,6,0.5,2.25,19.77,23.18,18.7,1999.82,1997.67,11.758,12.032,50.86,52.05,299.5,1199,373,100.1,32.4,-0.711,0.3,111114,-9999,-9999
