Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 30c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,136,NA,NA,NA,NA,NA,Triticumaestivum,NA,NA,NA,298.0976007,4.43,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.859461151,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
120,20:48:45,27225.5,18.4,18.4,0.744,301,6.74,1.17,6,0.5,2.25,23,21.74,21.75,399.62,357.96,1.28,14.553,4.49,51.09,300.2,1199,0,99.06,29.7,0.743,0.7,111114,-9999,-9999
121,20:53:06,27486.5,14.8,14.8,0.772,223,6.74,1.14,6,0.5,2.25,22.82,21.55,21.57,299.82,266.69,1.283,14.558,4.55,51.67,300.2,1199,0,99.06,27.4,0.721,1,111114,-9999,-9999
122,20:57:27,27747.5,9.98,9.98,0.814,149,6.83,1.11,6,0.5,2.25,22.73,21.47,21.5,199.5,177.14,1.286,14.736,4.59,52.57,300.2,1199,0,99.07,24.8,0.702,0.7,111114,-9999,-9999
123,20:59:58,27898.5,3.8,3.8,0.621,77.5,6.79,1.35,6,0.5,2.25,23.23,23.07,23.05,100.25,91.41,1.576,14.942,6.13,51.79,300.2,1199,0,99.07,22.4,0.684,1,111114,-9999,-9999
124,21:01:16,27977,0.404,0.404,0.649,46.1,6.94,1.34,6,0.5,2.25,23.37,23.07,23.06,49.81,48.33,1.443,15.102,5.43,51.88,300.3,1199,0,99.07,20.9,0.672,1,111114,-9999,-9999
125,21:03:01,28081.5,16.1,16.1,0.652,306,6.92,1.33,6,0.5,2.25,23.41,23.07,23.06,399.68,362.45,1.584,15.199,6.09,52.08,300.3,1199,0,99.07,29.7,0.687,1,111114,-9999,-9999
126,21:04:56,28197.5,18,18,0.655,297,6.99,1.33,6,0.5,2.25,23.43,23.07,23.06,399.55,358.59,1.358,15.11,4.95,51.74,300.3,1199,0,99.07,30,0.688,1,111114,-9999,-9999
127,21:07:13,28334,21.4,21.4,0.594,468,6.7,1.38,6,0.5,2.25,23.43,23.07,23.06,599.68,549.51,1.444,14.632,5.4,50.1,300.2,1199,0,99.08,33.9,0.701,1,111114,-9999,-9999
128,21:09:14,28455,22.5,22.5,0.517,646,6.34,1.46,6,0.5,2.25,23.43,23.07,23.06,800.19,745.69,1.311,13.814,4.5,47.3,300.3,1199,0,99.08,37.4,0.717,1,111114,-9999,-9999
129,21:11:38,28598.5,22.1,22.1,0.377,815,5.44,1.64,6,0.5,2.25,23.44,23.07,23.06,1000.15,945.62,1.315,12.062,4.5,41.3,300.2,1199,0,99.09,40.7,0.731,1,111114,-9999,-9999
130,21:13:34,28715,22.7,22.7,0.283,970,4.62,1.79,6,0.5,2.25,23.44,23.07,23.06,1199.56,1143.55,1.423,10.553,5.2,36.12,300.2,1199,0,99.09,43,0.744,1
