Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 25c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,207,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
34,12:21:37,11045,-0.913,-0.913,0.0738,409,1.26,1.72,6,0.5,2.25,20.59,23.52,19.48,399.34,400.16,9.498,11.98,38.9,49.07,299.8,1199,450,99.7,18.8,-0.533,0.7,111114,-9999,-9999
35,12:25:06,11255,-0.999,-0.999,0.0732,314,1.26,1.73,6,0.5,2.25,20.59,23.6,19.48,299.12,300.36,9.492,11.977,38.87,49.05,299.6,1200,448,99.69,17.4,-0.485,0.7,111114,-9999,-9999
36,12:28:36,11465,-0.848,-0.848,0.0731,214,1.25,1.72,6,0.5,2.25,20.5,23.52,19.36,199.41,200.61,9.491,11.955,39.1,49.25,299.8,1201,449,99.68,15.7,-0.44,0.3,111114,-9999,-9999
37,12:32:06,11675,-1.13,-1.13,0.0737,123,1.24,1.7,6,0.5,2.25,20.35,23.4,19.19,99.28,101.28,9.501,11.956,39.5,49.7,299.8,1201,448,99.68,14,-0.384,0.3,111114,-9999,-9999
38,12:35:36,11885,-0.976,-0.976,0.0749,71.8,1.25,1.68,6,0.5,2.25,20.21,23.29,19.04,50.28,52.1,9.489,11.954,39.79,50.12,299.8,1200,447,99.67,12.6,-0.352,0.3,111114,-9999,-9999
39,12:39:06,12095,-0.924,-0.924,0.0754,410,1.25,1.67,6,0.5,2.25,20.08,23.2,18.9,399.75,400.6,9.363,11.837,39.57,50.03,299.8,1201,448,99.67,18.8,-0.565,0.3,111114,-9999,-9999
40,12:42:35,12304,-0.716,-0.716,0.0767,405,1.26,1.65,6,0.5,2.25,19.94,23.07,18.76,399.88,400.31,9.337,11.819,39.79,50.37,299.8,1200,447,99.67,18.6,-0.572,0.7,111114,-9999,-9999
41,12:46:05,12514,-0.663,-0.663,0.0774,598,1.27,1.65,6,0.5,2.25,19.97,23.04,18.8,600.17,599.97,9.281,11.785,39.48,50.13,299.6,1201,447,99.67,20.9,-0.666,0.7,111114,-9999,-9999
42,12:49:35,12724,-0.622,-0.622,0.0789,791,1.28,1.64,6,0.5,2.25,19.82,22.93,18.64,800.24,799.44,9.222,11.748,39.59,50.44,299.8,1200,446,99.66,22.4,-0.74,0.7,111114,-9999,-9999
43,12:53:05,12934,-0.475,-0.475,0.0792,982,1.29,1.64,6,0.5,2.25,19.85,22.94,18.66,1000.09,998.47,9.175,11.718,39.33,50.24,299.7,1201,448,99.67,24,-0.807,0.7,111114,-9999,-9999
44,12:56:35,13144,-0.39,-0.39,0.0797,1.17E+03,1.29,1.64,6,0.5,2.25,19.9,22.91,18.73,1200.36,1198.04,9.14,11.694,39.05,49.96,299.8,1200,445,99.66,24.7,-0.86,0.7,111114,-9999,-9999
