Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 35c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,310,NA,NA,NA,NA,NA,Betulapapyrifera,NA,NA,NA,NA,NA,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.605,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
34,13:44:53,13097,2.29,2.29,0.0222,212,0.792,3.52,6,0.5,2.25,28.87,31.98,28.13,401.17,395.95,10.861,12.426,27.35,31.3,299.8,1200,361,100.5,23.6,-0.182,0.3,111114,-9999,-9999
35,13:48:23,13307,1.45,1.45,0.0204,168,0.731,3.52,6,0.5,2.25,28.72,31.95,27.93,299.62,296.28,10.887,12.333,27.66,31.33,299.8,1201,368,100.5,21.7,-0.15,0.3,111114,-9999,-9999
36,13:51:52,13516,0.509,0.509,0.0196,147,0.706,3.54,6,0.5,2.25,29.01,32.02,28.39,200.69,199.39,10.916,12.312,27.27,30.75,299.8,1201,373,100.5,19.9,-0.0956,0.3,111114,-9999,-9999
37,13:55:37,13741,-0.499,-0.499,0.0189,157,0.686,3.57,6,0.5,2.25,29.06,32.1,28.31,121.97,122.8,10.932,12.288,27.23,30.61,299.8,1201,358,100.5,18.7,-0.0448,0.3,111114,-9999,-9999
38,13:59:06,13950,0.227,0.227,0.0189,96.3,0.68,3.54,6,0.5,2.25,28.87,31.98,28.14,122.58,121.96,10.925,12.27,27.5,30.89,299.8,1201,360,100.5,18,-0.027,0.3,111114,-9999,-9999
39,14:02:36,14160,1.66,1.66,0.0183,231,0.661,3.56,6,0.5,2.25,28.9,31.99,28.13,399.83,395.98,10.821,12.128,27.19,30.47,299.8,1201,366,100.5,23.8,-0.178,0.3,111114,-9999,-9999
40,14:06:05,14369,1.81,1.81,0.0171,209,0.623,3.58,6,0.5,2.25,28.91,32.04,28.11,400.75,396.64,10.827,12.059,27.18,30.28,299.7,1200,374,100.5,23.4,-0.175,0.7,111114,-9999,-9999
41,14:09:34,14578,2.92,2.92,0.0163,279,0.59,3.56,6,0.5,2.25,28.76,31.94,27.9,600.58,594.03,10.772,11.939,27.29,30.24,299.7,1200,358,100.5,26.7,-0.262,0.3,111114,-9999,-9999
42,14:12:20,14744,3.92,3.92,0.0158,358,0.573,3.57,6,0.5,2.25,28.75,31.93,27.92,800.74,791.97,10.709,11.842,27.13,30.01,299.6,1201,374,100.5,29.7,-0.32,0.3,111114,-9999,-9999
43,14:15:49,14953,4.58,4.58,0.0149,452,0.544,3.59,6,0.5,2.25,28.77,31.99,27.91,999.78,989.53,10.674,11.75,27.03,29.76,299.7,1199,356,100.5,31.6,-0.374,0.3,111114,-9999,-9999
44,14:19:19,15163,4.73,4.73,0.0139,589,0.518,3.65,6,0.5,2.25,28.23,32.19,27.02,1199.3,1188.6,10.651,11.677,27.81,30.49,299.8,1199,356,100.4,33.7,-0.406,0.3,111114,-9999,-9999
