Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,291,NA,NA,NA,NA,NA,Elymuscanadensis,NA,NA,NA,145.2132907,1.78,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.485529103,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
23,12:17:20,5693,10.3,10.3,0.0693,129,0.991,1.43,6,0.5,2.25,19.39,23.2,18.17,400.13,378.79,12.361,14.319,54.46,62.92,299.4,1201,0,99.31,7.82,0.77,1,111114,1,-0.207
24,12:19:18,5810.5,8.21,8.21,0.072,89.9,0.994,1.39,6,0.5,2.25,19.33,22.93,18.38,298.71,281.68,12.364,14.327,54.72,63.19,299.4,1200,0,99.31,7.99,0.767,1,111114,1,-0.207
25,12:21:29,5941.5,6.44,6.44,0.0798,50.2,1.08,1.36,6,0.5,2.25,19.64,22.84,18.99,199.08,185.78,12.273,14.405,53.23,62.35,299.4,1200,0,99.31,7.84,0.76,1,111114,1,-0.207
26,12:23:47,6080,4.16,4.16,0.0849,7.92,1.14,1.36,6,0.5,2.25,19.85,22.89,19.15,98.43,89.9,12.27,14.527,52.55,62.03,299.4,1200,1,99.31,7.48,0.749,1,111114,1,-0.207
27,12:26:25,6237.5,2.98,2.98,0.0923,-11.2,1.22,1.34,6,0.5,2.25,19.88,22.86,19.15,48.63,42.55,12.279,14.688,52.58,62.64,299.4,1200,1,99.31,7.11,0.75,1,111114,1,-0.207
28,12:28:44,6377,12.3,12.3,0.101,167,1.33,1.33,6,0.5,2.25,20.27,22.91,19.74,399.85,374.22,12.197,14.822,50.95,61.7,299.4,1200,0,99.3,7.44,0.769,1,111114,1,-0.207
29,12:29:46,6438.5,12.2,12.2,0.0996,164,1.32,1.35,6,0.5,2.25,20.32,22.99,19.74,398.72,373.28,12.224,14.832,50.93,61.53,299.4,1200,0,99.3,7.65,0.774,1,111114,1,-0.207
30,12:32:22,6595,15.6,15.6,0.0907,273,1.25,1.4,6,0.5,2.25,20.22,23.13,19.54,600.79,568.04,12.061,14.539,50.36,60.71,299.4,1200,0,99.29,6.82,0.792,1,111114,1,-0.207
31,12:35:06,6759,17.2,17.2,0.0786,390,1.12,1.43,6,0.5,2.25,19.94,23.12,19.15,800.79,764.51,12.003,14.212,50.97,60.36,299.4,1200,0,99.29,5.63,0.8,1,111114,1,-0.207
32,12:38:06,6938.5,18,18,0.0688,516,1.01,1.46,6,0.5,2.25,19.91,23.15,19.03,1000.15,962.22,11.941,13.928,50.8,59.26,299.4,1200,0,99.29,3.27,0.815,1,111114,1,-0.207
33,12:40:56,7108.5,17.9,17.9,0.0587,641,0.876,1.49,6,0.5,2.25,19.63,23.12,18.61,1200.72,1162.72,11.888,13.619,51.47,58.97,299.4,1200,0,99.29,1.34,0.824,1,111114,1,-0.207
