Investigator name: Nick Smith
Contact information: ngsmith@purdue.edu
Site name in full: Purdue Growth Chamber
Vegetation type: NA
Soil type: Field Mixture
Major species: NA
Sample leaf light environment: Chamber light (~1000 PAR)
Water stress assessment: No water stress
Instrument used: Licor-6400
Extra info: 7day acclimation at 20c
SiteID,Latitude(Degrees),Longitude(Degrees),Elevation,SampleYear,SampleDayOfYear,GrowSeasonStart,GrowSeasonEnd,StandAge,CanopyHeight,LeafAreaIndex,SpeciesSampled,AveTimeResolution,SampleHeight,LeafAge,SpecificLeafArea,LfNitrogenContent,LfCarbonContent,LfPhosphContent
NoUnit,NorthPositive,EastPositive,m,NoUnit,DayOfYear,DayOfYear,DayOfYear,Year,m,m2/m2,NoBlankSpace,Minutes,m,days,cm2/g,%,%,%
NA,NA,NA,NA,2013,295,NA,NA,NA,NA,NA,Acerrubrum,NA,NA,NA,-0.00010001,1.99,NA,NA
Gamma*,Kc,Ko,Alpha,Rd,gi
Pa,Pa,Pa,NoUnit,umol/m2/s,umol/m2/s/Pa
-9999,-9999,-9999,-9999,0.843841178,-9999
Obs,HHMMSS,FTime,Photo,!AdjPhoto,!StomCond,!Ci,!Trmmol,!VpdL,Area,StmRat,BLCond,Tair,!Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,!PARi,PARo,Press,CsMch,HsMch,StableF,Status,PhiPS2,OxygenPress
NoUnit,HHMMSS,Second,umol/m2/s,umol/m2/s,mol/m2/s,umol/mol,mmol/m2/s,kPa,cm2,NA,mol/m2/s,oC,oC,oC,umol/mol,umol/mol,mmol/mol,mmol/mol,%,%,umol/s,umol/m2/s,umol/m2/s,Kpa,umol/mol,mmol/mol,NA,NA,NA,KPA
36,14:14:12,11681.5,0.728,0.728,0.019,126,0.756,3.88,6,0.5,2.25,28.27,31.87,27.34,199.96,198.2,7.172,8.674,18.5,22.34,299.3,1201,0,99.28,9.47,0.824,1,111114,1,-0.207
37,14:16:46,11835,0.409,0.409,0.021,61.7,0.832,3.86,6,0.5,2.25,28.32,31.86,27.34,99.11,98.13,7.22,8.874,18.63,22.79,299.3,1201,0,99.29,8.95,0.82,1,111114,1,-0.207
38,14:19:52,12021.5,0.192,0.192,0.0267,34.8,1.04,3.82,6,0.5,2.25,28.59,31.85,27.73,49.57,49.08,7.19,9.263,18.26,23.42,299.4,1201,0,99.29,8.68,0.82,1,111114,1,-0.207
39,14:22:24,12173.5,2.99,2.99,0.0283,204,1.11,3.84,6,0.5,2.25,28.78,31.97,27.93,401.28,394.4,7.123,9.334,17.81,23.34,299.3,1201,0,99.29,9.59,0.836,1,111114,1,-0.207
40,14:23:57,12266,2.63,2.63,0.0248,204,0.987,3.89,6,0.5,2.25,28.8,32.08,27.93,400.08,394.03,7.199,9.16,18.08,22.88,299.3,1201,0,99.29,9.52,0.84,1,111114,1,-0.207
41,14:27:31,12480.5,3.2,3.2,0.0213,321,0.86,3.94,6,0.5,2.25,28.28,32.14,26.89,600.91,593.46,7.126,8.834,18.34,22.73,299.3,1200,0,99.28,9.39,0.849,1,111114,1,-0.207
42,14:29:50,12619,3.65,3.65,0.0194,447,0.783,3.93,6,0.5,2.25,28.16,32.07,26.95,799.43,790.87,7.111,8.667,18.43,22.46,299.3,1200,0,99.27,8.63,0.858,1,111114,1,-0.207
43,14:32:33,12782,4.17,4.17,0.0178,562,0.717,3.93,6,0.5,2.25,28.12,32,26.95,1000.8,991.01,7.091,8.516,18.41,22.12,299.3,1200,0,99.27,6.99,0.859,1,111114,1,-0.207
44,14:36:22,13011,4.26,4.26,0.0166,716,0.676,3.95,6,0.5,2.25,28.12,32.03,26.95,1200.4,1190.26,7.067,8.411,18.36,21.85,299.3,1200,0,99.26,5.04,0.866,0.7,111114,1,-0.207
